username,date,time,text,tweetID,placeID,pusatkota,lokasi,longitude,"latitude					"
@DMCDompetDhuafa ,3/24/2015,9:11,Tiga Sungai meluap Grobogan dan Demak di landa #banjir .http://www.mediaindonesia.com/mipagi/read/9593/Tiga-Sungai-Meluap-Grobogan-dan-Demak-Banjir/2015/03/23 ',5.80E+17,beddf2d6061ea32e,DKI Jakarta,"DKI Jakarta	 Indonesia",106.8482357,"-6.23296			"
@astikasaputri_ ,3/25/2015,17:11,#rawalumbutenggelem #banjir #wkwk @ Jembatan 8 Rawalumbu https://instagram.com/p/0pZjiDkcT0/ ',5.81E+17,1a29683becc7959b,Bekasi Timur,"Bekasi Timur	 Indonesia",107.011006,"-6.254410999999999					"
@HeruuUtama ,3/25/2015,15:54,@infojakarta: 12:45 #Banjir 40 cm di sekitar depan RS Fatmawati arah ke Pondok Labu.  via. @mia_miauw',5.81E+17,7c7e93f29191841c,Ciledug,Ciledug,106.7132346,"-6.220018					"
@PujiRianto3 ,3/25/2015,18:21,"'@petajkt jalan Bank 	 kemang #banjir '""",5.81E+17,00ce43ecd091a5e8,Kebayoran Baru,"Kebayoran Baru	 Indonesia",106.8079371,"-6.2445845				"
@D3551 ,3/25/2015,17:44,"'Berdiri2 cantik	 mati gaya.. Mo ditembus aja apa gak ya?!!  #banjir  (at Bunderan Narogong) [pic]  '""",5.81E+17,1a29683becc7959b,Bekasi Timur,"Bekasi Timur	 Indonesia",107.011006,"-6.254410999999999				"
@AkuuRirin ,3/25/2015,21:14,"duh sori rmh gue bkn dipinggir kali:D""@petajkt: @AkuuRirin Kena banjir? Aktifkan geolokasi. Laporkan ke @petajkt #banjir. Cek di http://t",5.81E+17,2c9e37ebb2f10734,Gunung Sindur,Gunung Sindur,106.6930551,"-6.3754875					"
@Ratdhitya_Vespa ,3/25/2015,13:06,Genangan air di sepanjang jalan siliwangi narogong raya @petajkt #banjir ',5.81E+17,1a29683becc7959b,Bekasi Timur,"Bekasi Timur	 Indonesia",107.011006,"-6.254410999999999					"
@RmedioV ,3/25/2015,14:29,"'Kucing liar pun mengungsi	...#banjir #sabarsabar # # (at SpeakEasy ROOM) [pic] '""",5.81E+17,8cee089b23296e32,Jatiasih,"Jatiasih	 Indonesia",106.953328,"-6.295911				"
@iisyarif ,3/25/2015,22:59,"'SEJAK KAPAN KM 19 BANJIR??? @TMCPoldaMetro: 21:58 Imbas #banjir di KM 19	 Tol Cikarang arah ke Jakarta .  @gst2005'""",5.81E+17,39e923d79493cd32,Lima,"Lima	 Indonesia",106.7874256,"-6.3451445				"
@ViciBubblebeam ,3/26/2015,16:55,#banjir lagi broo',5.81E+17,31e4594e7a7e7e89,Pasar Rebo,"Pasar Rebo	 Indonesia",106.8616602,"-6.3283165					"
@ViciBubblebeam ,3/26/2015,16:56,@petajkt #banjir di bantaran sungai ciliwung di kawasan cibubur jakarta timur.',5.81E+17,31e4594e7a7e7e89,Pasar Rebo,"Pasar Rebo	 Indonesia",106.8616602,"-6.3283165					"
@bakis_18 ,3/27/2015,6:35,"'#banjir gak bisa pulang.. :( with valenkarisma 	 @ghea_estifa  	 anisa.suciati @adelliaokt #x.ak4 @ https://instagram.com/p/0taSqzgT-h/ '""",5.81E+17,c6a607c04dc57c9f,Bantargebang,"Bantargebang	 Indonesia",107.0088004,"-6.3162210000000005			"
@DMCDompetDhuafa ,3/27/2015,14:54,"'Satu unit rumah warga desa Tanjung Raden	 Kec. Limun	 yang berada di pinggir Sungai Batang Rebah hanyut terbawa arus #banjir'""",5.81E+17,beddf2d6061ea32e,DKI Jakarta,"DKI Jakarta	 Indonesia",106.8482357,"-6.23296	"
@DMCDompetDhuafa ,3/27/2015,14:56,"'Walau #banjir merendam ratusan rumah warga di Kec. Limun	 namun beruntung tak tak menimbulkan korban jiwa'""",5.81E+17,beddf2d6061ea32e,DKI Jakarta,"DKI Jakarta	 Indonesia",106.8482357,"-6.23296				"
@whe_green ,3/29/2015,14:11,<< #banjir favourite',5.82E+17,beddf2d6061ea32e,DKI Jakarta,"DKI Jakarta	 Indonesia",106.8482357,"-6.23296			"
@_dangerouzhee_ ,3/29/2015,10:18,When the flood is coming.. #Flood #Banjir #Banyu #Ngecembeng @ Area Makam Pandanaran https://instagram.com/p/0y9bGHA1pd/ ',5.82E+17,86df57ac6c3b918f,Bayat,"Bayat	 Indonesia",110.654695,"-7.7722771			"
@SBencana ,3/30/2015,16:56,"'waspada puting beliung	 april 2015 #putingbeliung'""",5.82E+17,31e4594e7a7e7e89,Pasar Rebo,"Pasar Rebo	 Indonesia",106.8616602,"-6.3283165			"
@iceontwet ,4/1/2015,13:22,@petajkt #banjir banjir rasuna said sudah surut. jalan sudah lancar. ',5.83E+17,66555622726ab358,Setia Budi,"Setia Budi	 Indonesia",106.8350756,"-6.2213485			"
@iceontwet ,4/1/2015,12:04,@petajkt #banjir di jalur lambat rasuna said awah mampang dan jalur lambat arah sebaliknya ',5.83E+17,66555622726ab358,Setia Budi,"Setia Budi	 Indonesia",106.8350756,"-6.2213485			"
@indah_kyeopta ,4/1/2015,15:02,Amazing  hujan.y bentar tpi hasil.y kya gini  untung motorku mesinnya msih bisa nyala  #banjir https://instagram.com/p/07MVN6Rq2F/ ',5.83E+17,067af93f6029f79d,Biringkanaya,"Biringkanaya	 Indonesia",119.4956637,"-5.10557855			"
@infonitascom ,4/1/2015,16:40,"'Di saat Panas	 Cipulir Malah Banjir http://goo.gl/asA2OP  #banjir #jakarta @jakartagoid'""",5.83E+17,93aa30b3e9be6b59,Cengkareng,"Cengkareng	 Indonesia",106.7490441,"-6.150752		"
@syafaatgr ,4/1/2015,11:42,"'Okay	 merah semuaaaa... #hujanderas #banjir (at Semanggi) [pic]  '""",5.83E+17,00ce43ecd091a5e8,Kebayoran Baru,"Kebayoran Baru	 Indonesia",106.8079371,"-6.2445845		"
@amell_070294 ,4/1/2015,11:19,Ujaan deress banget  Semoga bawa berkah bukan masalah #banjir',5.83E+17,019ffe0a3471b036,Tanah Abang,"Tanah Abang	 Indonesia",106.817736,"-6.2016105			"
@DMCDompetDhuafa ,4/2/2015,16:23,"'Derasnya hujan akibatkan terjadi #banjir setinggi sekitar 30-40 cm disejumlah titik di kawasan Lembang	 Kab. Bandung Barat.'""",5.84E+17,beddf2d6061ea32e,DKI Jakarta,"DKI Jakarta	 Indonesia",106.8482357,"-6.23296		"
@z_riya93 ,4/2/2015,18:22,Jember diguyur hujannn... Alamat saingan ama JKT nich... #Banjir',5.84E+17,90b7c8fcff969caa,Jenggawah,"Jenggawah	 Indonesia",113.6551252,"-8.2711425				"
@yani_ssn ,4/2/2015,17:03,Kemang udah banjir belom? #informasi #banjir',5.84E+17,f48804e2e35d1099,Pasar Minggu,"Pasar Minggu	 Indonesia",106.8361301,"-6.293493				"
@DMCDompetDhuafa ,4/2/2015,16:27,"'Selain #banjir	 sejumlah pohon tumbang juga terjadi di beberapa lokasi. Misalnya di Jl. Teropong Bintang Desa Lembang Kec. Lembang	 Bandung'""",5.84E+17,beddf2d6061ea32e,DKI Jakarta,"DKI Jakarta	 Indonesia",106.8482357,"-6.23296	"
@wonghae ,4/2/2015,17:38,With Piterson.. nge jemput.. #latepost #macettotal #hujan #banjir (at @cgk_ap2) ',5.84E+17,1d982263cb72d996,Curug,"Curug	 Indonesia",106.6008425,"-6.243781				"
@dennybahari ,4/4/2015,14:30,#terlalubanyakpembakaranHutan #Panas #kabutAsap (at Perawang)  ',5.84E+17,39762ed19fe2303b,Minas,"Minas	 Indonesia",101.3926089,"0.8308105000000001		"
@yulisasilviani ,4/4/2015,20:32,Gila karna macet Kahatex  #trafic #kahatex #cileunyi #banjir @mayang_rl nunu @ Cicalengka City https://instagram.com/p/1Dgd0DirhH/ ',5.84E+17,3d57b894ef92c7a5,Cicalengka,"Cicalengka	 Indonesia",107.8688063,"-7.001888				"
@AskaMario ,4/4/2015,23:24,"'Kenapa selalu berulang? Wahai para pimpinan pusat	 khususnya pemkab bdg dan pemprov bdg..where are u ?!!! #kahatex #banjir #macet #parkir #'""",5.84E+17,3cd5c20d2f5c2116,Rancaekek,"Rancaekek	 Indonesia",107.756695,"-6.9761355			"
